imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0117280,Painted Hero,Painted Hero,1997,1997-09-16,"Drama, Thriller",105,USA,English,Terry Benedict,"Stan Bertheaud, Terry Benedict",Americana Images,"Dwight Yoakam, Michelle Joyner, Kiersten Warren, Cindy Pickett, John Getz, Bo Hopkins, Walton Goggins, James Terry McIlvain, Peter Fonda, Brent Anderson, Toby Metcalf, Bill Thurman, Dana Jackson, Brad Leland, Brandon Lilly","A rodeo clown meets a woman who, during one night, dies under suspicious circumstances. The man is blamed for her murder, and now he has to clear his name.",5.9,114,,,,,4.0,1.0
tt8602654,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai","Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",2018,2018-08-23,Drama,147,India,Kannada,Rishab Shetty,"Abhijit Mahesh, Raj B. Shetty",Rishab Shetty Films,"Anant Nag, Ramesh Bhat, Mahendra, Saptha Pavoor, Ranjan, Sampath, Pramod Shetty, Rishab Shetty, Sohan Shetty, Suraj, Prakash Thuminad","In Kasargodu, Kerala is a normal school until a big problem comes in its way.",8.6,1127,,,$ 54213,,28.0,2.0
tt0061055,Il letto della sorella,Syskonbädd 1782,1966,1971,"Drama, History, Romance",96,Sweden,Swedish,Vilgot Sjöman,"John Ford, Vilgot Sjöman",FilmhusAteljeerna AB,"Bibi Andersson, Per Oscarsson, Jarl Kulle, Tina Hedström, Gunnar Björnstrand, Kjerstin Dellert, Berta Hall, Lena Hansson, Thomas Ungewitter, Agneta Ekmanner, Manne Grünberger, Sonya Hedenbratt, Sonja Lindgren, Rune Lindström, Åke Lindström","Sweden in 1782. A young nobleman, named Jacob (Per Oscarsson) returns from France to his home and cherished sister Charlotte (Bibi Andersson) who is engaged to Baron Alsameden (Jarl Kulle)....",7.3,437,,,,,2.0,4.0
tt0087277,Footloose,Footloose,1984,1984-02-17,"Drama, Music, Romance",107,USA,English,Herbert Ross,Dean Pitchford,Paramount Pictures,"Kevin Bacon, Lori Singer, John Lithgow, Dianne Wiest, Chris Penn, Sarah Jessica Parker, John Laughlin, Elizabeth Gorcey, Frances Lee McCain, Jim Youngs, Douglas Dirkson, Lynne Marta, Arthur Rosenberg, Timothy Scott, Alan Haufrect","A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",6.6,68479,$ 8200000,$ 80035402,$ 80035402,42.0,144.0,63.0
tt3713166,Unfriended,Unfriended,2014,2015-06-18,"Horror, Mystery, Thriller",83,"USA, Russia",English,Levan Gabriadze,Nelson Greaves,Bazelevs Production,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig, Moses Storm, Will Peltz, Renee Olstead, Jacob Wysocki, Mickey River, Cal Barnes, Christa Hartsock","A group of online chat room friends find themselves haunted by a mysterious, supernatural force using the account of their dead friend.",5.5,66829,$ 1000000,$ 32482090,$ 62882090,59.0,407.0,309.0
tt0084529,Avanti Brasile,"Pra Frente, Brasil",1982,1983-02-14,Drama,105,Brazil,Portuguese,Roberto Farias,"Reginaldo Faria, Roberto Farias",Embrafilme,"Reginaldo Faria, Carlos Zara, Antônio Fagundes, Natália do Vale, Elizabeth Savalla, Claudio Marzo, Neuza Amaral, Expedito Barreira, Rogério Blum, Dennis Bourke, Renato Coutinho, Newton Couto, Ivan Cândido, João Batista do Reino, Lui Farias","This movie is about one of the worst periods for the Brazilian people. Shows the days of military dictatorship when the Brazilian people against the government were put in jails, tortured, ...",7.3,406,,,,,3.0,
tt1396208,Action Replayy,Action Replayy,2010,2010-11-05,"Comedy, Romance, Sci-Fi",129,India,Hindi,Vipul Amrutlal Shah,"Irshad Kamil, Aatish Kapadia",Blockbuster Movie Entertainers,"Akshay Kumar, Aishwarya Rai Bachchan, Aditya Roy Kapoor, Om Puri, Kiron Kher, Rannvijay Singh, Neha Dhupia, Rajpal Yadav, Randhir Kapoor, Sudeepa Singh, Alok Kumar",A young man tries to revive his parents' wilting marriage by traveling to the 1970s when their romance was budding and make it bloom: something more complex than he expects.,4.2,5501,,,$ 446641,,31.0,22.0
tt5908566,Locos de Amor,Locos de Amor,2016,2016-05-05,"Comedy, Musical",93,Peru,Spanish,Frank Pérez-Garland,"Bruno Ascenzo, Mariana Silva",Tondero Films,"Gianella Neyra, Jimena Lindo, Rossana Fernández Maldonado, Lorena Caravedo, Carlos Carlín, Giovanni Ciccia, Gonzalo Torres, Nicolás Galindo, Gonzalo Revoredo, Ana Cecilia Natteri, Stefano Salvini, Bernie Paz, Vanessa Saba, Mayra Goñi, Raúl Zuazo","The film tells the story of four raw facing different situations of life: love, heartache and endless tragicomic adventures .",5.6,196,$ 750000,,$ 80847,,,
tt0322987,Kontorstid,Kontorstid,2003,2003-01-17,"Comedy, Drama",106,Sweden,Swedish,Tomas Alfredson,Sofia Fredén,Film i Väst,"Ulrika Hansson, Daniela Svensson, Thommy Berggren, Sven Ahlström, Sten Elfström, Sannamari Patjas, Thomas Holmin, Mattias Silvell, Mårten Klingberg, Pierre Tafvelin, Daniel Gustavsson, Johan Holmberg, Annika Kofoed, Sven-Olof Jansson, Klas Jahnberg",Lotta and Pernilla are best friends as employes. But when two consults takes in and there worktime changes something happens.,4.9,186,,,,,3.0,2.0
tt0057985,The Curse of the Living Corpse,The Curse of the Living Corpse,1964,1968-01-03,Horror,84,USA,English,Del Tenney,Del Tenney,Deal Productions,"Roy Scheider, Helen Waren, Robert Milli, Margot Hartman, Hugh Franklin, Linda Donovan, Dino Narizzano, Candace Hilligoss, J. Frank Lucas, George Cotton, Jane Bruce, Paul Haney, William Blood","Relatives gather in an old house for the reading of a will, but the ""dead"" man comes back to life and starts killing.",5.4,575,$ 120000,,,,25.0,28.0
tt0460401,L'audition,L'audition,2005,2008-02-13,Drama,111,Canada,"English, French",Luc Picard,Luc Picard,Cité-Amérique,"Luc Picard, Suzanne Clément, Denis Bernard, Alexis Martin, Julie McClemens, Louise Proulx, Marie-France Lambert, Henri Richer-Picard, Joseph Pichette, Robert Lepage, Nicole Leblanc, Isabel Richer, Pascale Bélanger, Dominique Pétin, Stéphane Demers","Forty-year old Louis is a loud-mouthed repo-man who has nurtured a lifelong dream of becoming a successful actor. Fortunately for Louis his cousin is a casting agent, and he soon learns ...",7.1,1173,,,$ 16510,,4.0,3.0
tt0028143,Professional Soldier,Professional Soldier,1935,1935-12-27,"Action, Adventure, Drama",75,USA,English,Tay Garnett,"Gene Fowler, Howard Ellis Smith",Twentieth Century Fox,"Victor McLaglen, Freddie Bartholomew, Gloria Stuart, Constance Collier, Michael Whalen, C. Henry Gordon, Pedro de Cordoba, Lumsden Hare, Walter Kingsford, Lester Matthews, Dixie Dunbar, Rollo Lloyd, Maurice Cass, Sam Savitsky","Mercenary Donovan is hired to kidnap King Peter II. He learns that the party in power is evil and that the King is in danger, so kidnaps the King to keep him safe while a revolution is planned.",6.3,126,,,,,6.0,
tt2315628,Il superstite,For Those in Peril,2013,2014-03-06,Drama,92,UK,English,Paul Wright,Paul Wright,Warp X,"George MacKay, Kate Dickie, Michael Smiley, Brian McCardie, Nichola Burley, Lewis Howden, Jordan Young, Conor McCarron, James Cunningham, Gavin Park, Sharon MacKenzie, Andrew Marley, Noah Irvine, Ross Laird, Davie Ritchie","Aaron, a young misfit living in a remote Scottish fishing community, is the lone survivor of a strange fishing accident that claimed the lives of five men including his older brother. ...",6.4,1010,,,$ 3886,79.0,13.0,42.0
tt0100970,Siu tau Ah Sing,Siu tau Ah Sing,1990,1990-06-16,"Comedy, Crime, Mystery",88,Hong Kong,Cantonese,Yuen Chor,Philip Cheng,J & J Film Company,"Stephen Chow, Sibelle Hu, Kuan Tai Chen, Kenneth Tsang, Alex Fong, Josephine Koo, Ricky Ho, Siu-Ling Lee, Siu Dik Leung, Chung Wing, Fa-Yuan Li, Hsiang Lin Yin, Shung Fung Lau, Chi Tai Lam, Foo-Wai Lam",A common thief and an employee of a Hong Kong stock company try to help an amnesia-plagued undercover cop to regain his memory and locate the whereabouts of the 50 million dollars cash used...,5.4,183,,,,,1.0,1.0
tt0156610,The hole - Il buco,Dong,1998,1998-06-12,"Drama, Fantasy, Musical",95,"Taiwan, France",Mandarin,Ming-liang Tsai,"Ming-liang Tsai, Pi-ying Yang",Arc Light Films,"Kuei-Mei Yang, Kang-sheng Lee, Tien Miao, Hui-Chin Lin, Hsiang-Chu Tong, Kun-huei Lin, Shiang-chyi Chen, Daphne Han, Bo-Chin Wei, Jacques Picoux, Chih-yen Yee, Yi-Ching Lu","While never-ending rain and a strange disease spread by cockroaches ravage Taiwan, a plumber makes a hole between two apartments and the inhabitants of each form a unique connection, enacted in musical numbers.",7.5,3324,,,,,17.0,21.0
tt6602928,Únos,Únos,2017,2017-03-02,Drama,102,Slovakia,Slovak,Mariana Cengel-Solcanská,Mariana Cengel-Solcanská,JMB Film & TV Production,"Ludovít Cittel, Gabriela Dolná, Jozef Domonkos, Juraj Durdiak, Boris Farkas, Kristína Farkasová, Ján Gresso, Ady Hajdu, Tomás Hanák, David Hartl, Daniel Heriban, Juraj Hrcka, Marko Igonda, Dusan Kaprálik, Maros Kramár","In the 90s, when Czechoslovakia splits into Czech Republic and Slovakia, the son of Slovak president gets abducted by mafia in a political scheme of the prime minister.",6.7,443,EUR 1300000,,$ 1633936,,,6.0
tt0111440,To Die For,To Die For,1994,1994-12-02,"Comedy, Drama, Romance",101,UK,English,Peter Mackenzie Litten,"Johnny Byrne, Peter Mackenzie Litten",TDF,"Ian Williams, Thomas Arklie, Gordon Alexander, Dillie Keane, Nicholas Harrison, Ian McKellen, Sinitta, Caroline Munro, John Altman, Paul Cottingham, Lloyd T. Williams, Robert Sturtz, Benjamin Sterz, Tony Slattery, Brian Carter","A twenty-something drag queen dies of A.I.D.S., but when his adoring ghost returns to the side of his surviving lover, he finds his lover doesn't exactly miss him.",5.1,401,,$ 27455,$ 27455,,6.0,5.0
tt0053269,Serious Charge,Serious Charge,1959,1960,Drama,87,UK,English,Terence Young,"Guy Elmes, Mickey Delamar",Alva Films (Denham),"Anthony Quayle, Sarah Churchill, Andrew Ray, Irene Browne, Percy Herbert, Noel Howlett, Wensley Pithey, Leigh Madison, Judith Furse, Jean Cadell, Wilfrid Brambell, Olive Sloane, George Roderick, Cliff Richard, Liliane Brousse",A vicar falsely accused of assaulting a youth attempts to prove his innocence and save his reputation.,6.3,176,,,,,8.0,6.0
tt2402701,Spirit Stalkers,Spirit Stalkers,2012,2012-06-16,Horror,97,USA,English,Steve Hudgins,Steve Hudgins,Big Biting Pig Productions,"Steve Hudgins, P.J. Woodside, Jessica Dockrey, Nick Faust, Michael Coon, Jessica Reynolds, Terry Sidell, Grey Hurt, Scott Cummings, Aaron Frasier, Bret Hopkins, Todd Reynolds, Terri Coon, Shilo Slider Turri, Pete Law","The Spirit Stalkers reality show, once a big hit, faces cancellation without a ratings boost, which leads the investigative team to Gloria Talman, whose house is rampant with unexplained ghostly activity.",4.5,192,$ 1500,,,,9.0,6.0
tt2147597,Zolushka,Zolushka,2012,2012-02-14,"Comedy, Romance",87,Russia,Russian,Anton Bormatov,"Ruslan Sorokin, Maksim Tukhanin",Bolshaya Raznitsa,"Kristina Asmus, Nikita Efremov, Artyom Tkachenko, Nonna Grishaeva, Margarita Isaykova, Yuriy Stoyanov, Elizaveta Boyarskaya, Anna Sherling, Sergey Burunov, Margarita Bychkova, Vitaliy Lenskiy, Aleksandr Tsekalo, Semyon Strugachyov, Mikhail Samokhvalov, Andrey Sviridov","Masha is a young provincial girl, trying her best to succeed in a big city. She studies all day, works all night, and dreams of winning the heart of a popular singer. Will the fairy-tale romance happen?",4.0,357,,,$ 5508956,,,1.0
tt0192665,Tao hua qi xue ji,Tao hua qi xue ji,1931,2005-05-28,"Drama, Romance",100,China,Mandarin,Wancang Bu,"Wancang Bu, Richard J. Meyer",Lianhua Film Company,"Lingyu Ruan, Yan Jin, Lili Zhou, Guilin Wang, Chow Lee-Lee, Y.C. Lay, Langen Han, Liu Chi Chuen, Y.C. Wong, S.M. Shen",The daughter of a peasant family that works on a landowner's property is in love with the owner's son but the parents force them to separate.She lands up having a child out of wedlock.,6.9,144,,,,,6.0,1.0
tt0110761,Il branco,Il branco,1994,1994-09-10,"Crime, Drama",93,Italy,Italian,Marco Risi,"Andrea Carraro, Marco Risi",Cecchi Gori Group Tiger Cinematografica,"Giampiero Lisarelli, Ricky Memphis, Giorgio Tirabassi, Luca Zingaretti, Angelika Krautzberger, Tamara Simunovic, Roberto Caprari, Salvatore Spada, Natale Tulli, Vittorio Amandola, Raffaella Cavone, Sasha Altea, Roberto Iaboni, Alessandro Cavalieri, Luigi Santamaria","A pack of bored youths kidnaps two young German tourists with the help of an older criminal. They decide to rape them. Sylvia, the older of the two girls, decides to sacrifice herself to ...",6.2,150,,,,,2.0,1.0
tt0083186,Texas Lightning,Texas Lightning,1981,1981-06-01,"Action, Comedy, Drama",91,USA,English,Gary Graver,Gary Graver,Productions Two,"Cameron Mitchell, Cameron Mitchell Jr., Maureen McCormick, Peter Jason, Jean Clark, Hope Holiday, Charles Dierkop, Adam Wade, Danone Camden, Sandy Charles, Richard Vincent, April Sommers, Tao, David Rini, Gary Law",A rough and tough macho truck driver decides to make his soft son more of a man by taking him hunting. They go on a holiday and go to a honky-tonk bar where the younger man falls in love with a burned out waitress.,4.5,162,,,,,11.0,7.0
tt0085939,Midnite Spares,Midnite Spares,1983,1983-02-17,"Action, Adventure, Comedy",87,Australia,English,Quentin Masters,Terry Larsen,Filmco Limited,"James Laurie, Gia Carides, Max Cullen, Bruce Spence, David Argue, Tony Barry, Graeme Blundell, John Clayton, Terry Camilleri, John Godden, Jonathan Coleman, Amanda Dole, Ray Marshall, Tessa Mallos, Deborah Masters","After discovering that a group of car thieves may have something to do with his father's untimely death, Steve pursues the criminals and attempts to capture them as well as prove his prowess as a racecar driver.",5.6,125,,,,,4.0,2.0
tt0059431,Patto a tre,Marriage on the Rocks,1965,1965-09-24,Comedy,109,USA,"English, Spanish",Jack Donohue,Cy Howard,A-C Productions,"Frank Sinatra, Deborah Kerr, Dean Martin, Cesar Romero, Hermione Baddeley, Tony Bill, John McGiver, Nancy Sinatra, Davey Davison, Michel Petit, Trini López, Joi Lansing, Darlene Lucht, Kathleen Freeman, Flip Mark",A businessman's neglected wife divorces her husband by mistake and marries his best friend by accident.,5.9,948,,,,,25.0,5.0
tt0758017,Steel Toes,Steel Toes,2007,2007-10-12,"Crime, Drama",87,Canada,English,"Mark Adam, David Gow","David Gow, David Gow",Galafilm Productions,"David Strathairn, Andrew W. Walker, Marina Orsini, Ivana Shein, Michael Rudder, Linda E. Smith, Ivan Smith, Aaron Grunfeld, Joel Miller, Tom Rack, Ron Lea, Eric Vachon, Daniel Tirado, Michael Yarmush, Manjit Anand","Rage and intolerance collide with compassion Academy-Award nominated David Strathairn portrays Danny Dunkleman, a Jewish liberal humanist, and the court-appointed lawyer representing Mike ...",6.1,1073,CAD 1300000,,,,18.0,4.0
tt0097027,Vittime di guerra,Casualties of War,1989,1990-01-01,"Crime, Drama, War",113,USA,"English, Vietnamese",Brian De Palma,"Daniel Lang, David Rabe",Art Linson Productions,"Michael J. Fox, Sean Penn, Don Harvey, John C. Reilly, John Leguizamo, Thuy Thu Le, Erik King, Jack Gwaltney, Ving Rhames, Dan Martin, Dale Dye, Steve Larson, John Linton, Vyto Ruginis, Al Shannon","During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager.",7.1,40250,$ 22500000,$ 18671317,$ 18671317,75.0,136.0,83.0
tt0059560,O Padre e a Moça,O Padre e a Moça,1966,1966-03-28,Drama,90,Brazil,Portuguese,Joaquim Pedro de Andrade,"Carlos Drummond de Andrade, Carlos Drummond de Andrade",Difilm,"Helena Ignez, Paulo José, Mário Lago, Fauzi Arap, Rosa Sandrini","In a small town in Minas Gerais, the arrival of a young priest causes a commotion in the conservative atmosphere of the place, aggravated by the sudden attraction this priest feels for a ...",7.4,299,,,,,2.0,3.0
tt7303530,Roads,Roads,2019,2019-07-17,"Adventure, Drama",99,"Germany, France","English, Spanish, French, German, Lingala, Arabic",Sebastian Schipper,"Sebastian Schipper, Oliver Ziegenbalg",Missing Link Films,"Fionn Whitehead, Stéphane Bak, Ben Chaplin, Moritz Bleibtreu, Marie Burchard, Paul Brannigan, Josep Maria Alejandre, Ricard Balada, Noé Blancafort, Yann Ebonge, Jasmina García, Kris Hunter, Hamza Kadri, Genís Lama Montosa, Christian Mupondo","Two lost teenage boys, from Congo and Britain, meet in Morocco and take a road trip in a stolen RV to France, encountering poverty and refugees on the way.",6.3,550,,,$ 1108,,12.0,23.0
tt0069973,Le giornate intime di una giovane donna,Le journal intime d'une nymphomane,1973,1973-06-21,Drama,86,France,French,Jesús Franco,"Jesús Franco, Elisabeth Ledu de Nesle",Comptoir Français du Film Production (CFFP),"Montserrat Prous, Anne Libert, Francisco Acosta, Jacqueline Laurent, Manuel Pereiro, Kali Hansa, Doris Thomas, Howard Vernon, Jesús Franco","Linda Vargas picks up Ortiz in a bar where she works in a lesbian show with Maria Toledano. She seduces him, phones the police and kills herself. Ortiz is held on suspicion of her murder. ...",5.7,337,,,,,7.0,16.0
tt0079428,Il mistero della signora scomparsa,The Lady Vanishes,1979,1979-05-01,"Action, Comedy, Mystery",97,UK,"English, German",Anthony Page,"George Axelrod, Sidney Gilliat",The Rank Organisation,"Elliott Gould, Cybill Shepherd, Angela Lansbury, Herbert Lom, Arthur Lowe, Ian Carmichael, Gerald Harper, Jenny Runacre, Jean Anderson, Madlena Nedeva, Madge Ryan, Rosalind Knight, Vladek Sheybal, Wolf Kahler, Barbara Markham","While travelling in pre-war Nazi Germany, a young couple realize a passenger seems to have been kidnapped off of their train, but, no other passenger aside from themselves, recalls her.",6.1,2296,GBP 2500000,,,,44.0,14.0
tt0019796,Daigaku wa detakeredo,Daigaku wa detakeredo,1929,1929-09-06,Comedy,70,Japan,,Yasujirô Ozu,"Yoshirô Aramaki, Hiroshi Shimizu",Shochiku Kinema (Kamata),"Minoru Takada, Kinuyo Tanaka, Utako Suzuki, Kenji Ôyama, Shin'ichi Himori, Kenji Kimura, Takeshi Sakamoto, Chôko Iida","Feeling the position to be beneath him, a college graduate turns down a receptionist job, but soon finds it necessary to fool his mother and fiancé into thinking that he is employed.",6.4,390,,,,,6.0,6.0
tt0375154,Tristano & Isotta,Tristan + Isolde,2006,2006-04-07,"Action, Drama, Romance",125,"USA, UK, Germany, Czech Republic",English,Kevin Reynolds,Dean Georgaris,Twentieth Century Fox,"James Franco, Sophia Myles, Rufus Sewell, David O'Hara, Mark Strong, Henry Cavill, Bronagh Gallagher, Ronan Vibert, Lucy Russell, JB Blanc, Graham Mullins, Leo Gregory, Dexter Fletcher, Richard Dillane, Hans Martin Stier",An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,6.8,50035,,$ 14734633,$ 28047963,49.0,330.0,109.0
